scope,path,name,size,mtime,sha1,url_count,post_key_count,read_status,read_note
madoyo,C:\Users\ding9\Desktop\madoyo\연구소\ml연구소\20260501_uploaded_pairwise_ranker\svd_meta_pairwise_sweep_20260501.xlsx,svd_meta_pairwise_sweep_20260501.xlsx,10564,2026-05-01 01:31:40,3fb611f48c0c2ad95094de4bd709bff1c34934cd,0,0,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\연구소\ml연구소\20260502_auxiliary_metric_heads\auxiliary_metric_heads_20260502.xlsx,auxiliary_metric_heads_20260502.xlsx,685096,2026-05-02 22:28:04,0f01967e50a939eb55db81cda6b63a318115b382,1192,1192,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\연구소\ml연구소\20260507_prompt_outputs_legacy_rescore\prompt_outputs_legacy_rescore_20260507.xlsx,prompt_outputs_legacy_rescore_20260507.xlsx,22303954,2026-05-07 11:50:24,e52c0bfa6a94c7ce2fb562c5ec75e8c8433f9fc7,10,10,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\analysis_runs\conf_gate_failed_url_20260503_153545\06_all_candidates.xlsx,06_all_candidates.xlsx,15424,2026-05-03 15:42:44,76785b7d581efe42a83a62f67097512e6eb5d49f,0,0,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\analysis_runs\conf_gate_failed_url_20260503_153545\07_generated_candidates_only.xlsx,07_generated_candidates_only.xlsx,15244,2026-05-03 15:42:45,83222546cc5e084386a67a8b8295564cf0ed80f5,0,0,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\analysis_runs\conf_gate_failed_url_20260503_153545\08_generated_confidence_buckets.xlsx,08_generated_confidence_buckets.xlsx,14538,2026-05-03 15:42:53,89f1a87a40571beb641f24d09a1e7239d4466f74,0,0,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\analysis_runs\conf_gate_failed_url_20260503_153545\09_generated_claimed_pairs.xlsx,09_generated_claimed_pairs.xlsx,42670,2026-05-03 15:42:53,981328a9797b66b4ab7767e803ce192ae032dc18,0,0,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\analysis_runs\conf_gate_failed_url_20260503_153545\10_including_original_confidence_buckets.xlsx,10_including_original_confidence_buckets.xlsx,14741,2026-05-03 15:42:53,4771b2cacf42c4e27d538f70f016c9503e74d9df,0,0,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\analysis_runs\conf_gate_failed_url_20260503_153545\11_including_original_claimed_pairs.xlsx,11_including_original_claimed_pairs.xlsx,47727,2026-05-03 15:42:53,ea89c716ed6048d57a0373bfb0e733142deb8b48,0,0,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\analysis_runs\conf_gate_failed_url_20260503_153545\12_generated_bucket_summary.xlsx,12_generated_bucket_summary.xlsx,5001,2026-05-03 15:42:53,58b094db915749cc6919a8e81b7f7a1270e582b9,0,0,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\analysis_runs\conf_gate_failed_url_20260503_153545\13_including_original_bucket_summary.xlsx,13_including_original_bucket_summary.xlsx,5000,2026-05-03 15:42:53,368ae16abe1134eea6aac917fe76d6bfaec6a700,0,0,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\keyword_research_runs\threads_keyword_plan_20260514.xlsx,threads_keyword_plan_20260514.xlsx,9885,2026-05-14 14:55:15,40f04f1256f229d7b7c5ef497bbe29519cbe7bc7,1,0,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\keyword_research_runs\threads_keyword_research_20260514_143410.xlsx,threads_keyword_research_20260514_143410.xlsx,9753,2026-05-14 14:41:14,fcb703cf91b73c1893db675941c1704fb4037eaa,5,4,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\keyword_research_runs\threads_keyword_research_20260514_145546.xlsx,threads_keyword_research_20260514_145546.xlsx,67310,2026-05-14 15:06:29,f48b1580d20aa1c56b5bc5c374ddc3790335a72a,141,118,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\keyword_research_runs\threads_keyword_research_20260514_152200.xlsx,threads_keyword_research_20260514_152200.xlsx,14466,2026-05-14 15:23:17,191ea05a3eb4dbe390dd4f74a5de6abd107fabe3,20,16,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\keyword_research_runs\threads_keyword_research_20260514_152336.xlsx,threads_keyword_research_20260514_152336.xlsx,12077,2026-05-14 15:24:32,3c7b5f405da1f834ce8daff077e7cef3fbb757f3,8,6,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\keyword_research_runs\threads_keyword_research_20260514_152451.xlsx,threads_keyword_research_20260514_152451.xlsx,18459,2026-05-14 15:26:23,51035bc05bba05c5c184a8b918e45af669ef3c11,27,21,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\keyword_research_runs\threads_keyword_research_20260514_152721.xlsx,threads_keyword_research_20260514_152721.xlsx,8149,2026-05-14 15:28:10,7b3a18be3b8a7eec5f3cff6cbd5f471ef73cb9fa,1,0,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\keyword_research_runs\threads_keyword_research_20260514_152914.xlsx,threads_keyword_research_20260514_152914.xlsx,18379,2026-05-14 15:30:48,064d106c40de588748a3de5035712bc29a29afa4,26,20,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\keyword_research_runs\threads_keyword_research_20260514_153133.xlsx,threads_keyword_research_20260514_153133.xlsx,20556,2026-05-14 15:33:04,0fff3cd323c8c6138e9cd4756ebff464f2d97852,31,25,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\keyword_research_runs\threads_keyword_research_20260514_155456.xlsx,threads_keyword_research_20260514_155456.xlsx,40971,2026-05-14 15:57:30,a97f285364582e0bce9bae3a029b9b91a11ee95e,83,77,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\keyword_research_runs\threads_keyword_research_20260514_155811.xlsx,threads_keyword_research_20260514_155811.xlsx,50203,2026-05-14 16:01:21,f43e1ff946498789f41c490ad66345efbe550849,90,84,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\keyword_research_runs\threads_keyword_research_20260514_160159.xlsx,threads_keyword_research_20260514_160159.xlsx,42724,2026-05-14 16:05:19,53c2c1dcc2186bafede504f5e447e5325488f8e9,90,84,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\keyword_research_runs\threads_keyword_research_20260514_160603.xlsx,threads_keyword_research_20260514_160603.xlsx,47343,2026-05-14 16:09:19,748020bc9ab5885834a4c6cae1b19a6451fc1811,96,90,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\keyword_research_runs\threads_keyword_research_20260514_161038.xlsx,threads_keyword_research_20260514_161038.xlsx,16266,2026-05-14 16:11:37,eaedd39395dd337a511485b80b49bf76ff01fe98,19,17,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\keyword_research_runs\threads_keyword_research_deep_20260514.xlsx,threads_keyword_research_deep_20260514.xlsx,168458,2026-05-14 16:13:11,351eaf33e62688668070fc950aed5da14acbf5a8,366,346,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\keyword_research_runs\threads_keyword_research_iterative_20260514_6rounds.xlsx,threads_keyword_research_iterative_20260514_6rounds.xlsx,65389,2026-05-14 15:35:30,d3bb71a8161afbb26d12af906c8dd2384532eb33,106,87,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\01_canonical_raw\threads_iterative_strict_profiles_20260515_142654.xlsx,threads_iterative_strict_profiles_20260515_142654.xlsx,1124371,2026-05-15 15:07:34,15cf0bb0ec8ae5d57e342a7ff39550e1cc111c45,2142,1492,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\01_canonical_raw\threads_iterative_strict_profiles_20260515_151155.xlsx,threads_iterative_strict_profiles_20260515_151155.xlsx,1050136,2026-05-15 15:49:12,9304ec86d3a39916d5e20083ee723b4c61c021a1,1881,1313,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\01_canonical_raw\threads_iterative_strict_profiles_20260515_155617.xlsx,threads_iterative_strict_profiles_20260515_155617.xlsx,786111,2026-05-15 16:28:39,33a8f557baa1a4b5f24425b107be21f54e2035d9,1486,1006,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\01_canonical_raw\threads_iterative_strict_profiles_20260516_210532.xlsx,threads_iterative_strict_profiles_20260516_210532.xlsx,3065420,2026-05-16 23:12:13,e7650027ea3518f23d2e81ac07679e0c1d57fda4,5553,3940,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\02_auxiliary_raw\threads_conservative_relationship_demand_landscape_20260515.xlsx,threads_conservative_relationship_demand_landscape_20260515.xlsx,331066,2026-05-15 12:26:27,9636371f7dafbaee04f7a2276c983993ed854c91,423,423,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\02_auxiliary_raw\threads_loggedin_profile_dataset_20260515_130654.xlsx,threads_loggedin_profile_dataset_20260515_130654.xlsx,97365,2026-05-15 13:11:28,08c690937b43ad9d64b1eb467f7b2a77a7642925,139,100,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\02_auxiliary_raw\threads_loggedin_profile_dataset_20260515_132023.xlsx,threads_loggedin_profile_dataset_20260515_132023.xlsx,110946,2026-05-15 13:23:27,8f8ffa979f6f97f99a93ea61fbdefb802a668a23,151,107,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\02_auxiliary_raw\threads_loggedin_profile_dataset_20260515_133324.xlsx,threads_loggedin_profile_dataset_20260515_133324.xlsx,102510,2026-05-15 13:36:51,f3a4675199fca2fb9505fc018af878048fdf936f,152,107,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\02_auxiliary_raw\threads_loggedin_profile_dataset_20260515_133824.xlsx,threads_loggedin_profile_dataset_20260515_133824.xlsx,119191,2026-05-15 13:41:40,72bfa0e11e0bb9f70102f550e7ee47127606987e,160,111,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\02_auxiliary_raw\threads_loggedin_profile_dataset_20260515_134244.xlsx,threads_loggedin_profile_dataset_20260515_134244.xlsx,111377,2026-05-15 13:45:41,93015f84e29905c72ca521fc4a2e3faac276c492,171,116,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\02_auxiliary_raw\threads_loggedin_profile_dataset_20260515_134703.xlsx,threads_loggedin_profile_dataset_20260515_134703.xlsx,89894,2026-05-15 13:50:12,c90cca29820f9183f167d8ed16b9d4e0523402af,147,99,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\02_auxiliary_raw\threads_loggedin_profile_dataset_20260515_135115.xlsx,threads_loggedin_profile_dataset_20260515_135115.xlsx,100247,2026-05-15 13:54:21,c2a1f4903aec9eded05c993acd28cd2f3084b874,167,116,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\02_auxiliary_raw\threads_loggedin_profile_dataset_20260515_135535.xlsx,threads_loggedin_profile_dataset_20260515_135535.xlsx,126044,2026-05-15 13:58:44,38d4a266b2a6ef6fceaa10046f93530fff97e17d,169,116,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\02_auxiliary_raw\threads_loggedin_profile_dataset_20260515_135948.xlsx,threads_loggedin_profile_dataset_20260515_135948.xlsx,100393,2026-05-15 14:02:54,69bf77bffb8a558d0e1f15ddb7bc710f2539ecd5,165,114,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\02_auxiliary_raw\threads_loggedout_discovery_fallback_20260515_131356.xlsx,threads_loggedout_discovery_fallback_20260515_131356.xlsx,57523,2026-05-15 13:19:37,d6eb9a17dbe0cd9c5e31915d09ae8d1adaf4b770,159,84,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\02_auxiliary_raw\threads_loggedout_discovery_fallback_20260515_132515.xlsx,threads_loggedout_discovery_fallback_20260515_132515.xlsx,72155,2026-05-15 13:31:06,41bc6322405b4e7cf6da4160134c8759a82c95ce,176,91,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\02_auxiliary_raw\threads_manual_label_needed_20260515.xlsx,threads_manual_label_needed_20260515.xlsx,68095,2026-05-15 12:15:34,ad56a76fa4c5e9dc9aceabd5d328ca5f80374636,139,124,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\02_auxiliary_raw\threads_meetup_profiles_only_20260515.xlsx,threads_meetup_profiles_only_20260515.xlsx,110683,2026-05-15 01:41:03,0db4d0c70244776b7672a53524b2270b2137ddf0,823,423,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\02_auxiliary_raw\threads_meetup_profiles_relationship_labeled_20260515.xlsx,threads_meetup_profiles_relationship_labeled_20260515.xlsx,432044,2026-05-15 11:48:58,ae49f4da1f1f1aa2f630587ddf9aa4960c21a488,823,423,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\02_auxiliary_raw\threads_organizer_ml_discovery_combined_20260514.xlsx,threads_organizer_ml_discovery_combined_20260514.xlsx,240413,2026-05-14 18:47:45,1196c63ab721fc599a715d033a4a4a3436264036,423,423,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\02_auxiliary_raw\threads_organizer_research_20260514_173459.xlsx,threads_organizer_research_20260514_173459.xlsx,226293,2026-05-14 17:59:04,c5f9e3851d803a2d6d91e75cd599a16ad4cc2c80,298,298,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\02_auxiliary_raw\threads_organizer_research_20260514_181805.xlsx,threads_organizer_research_20260514_181805.xlsx,31335,2026-05-14 18:21:03,3d83586203d156cfcc9f824de13702b5a1a412fd,46,46,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\02_auxiliary_raw\threads_organizer_research_20260514_182119.xlsx,threads_organizer_research_20260514_182119.xlsx,30901,2026-05-14 18:24:15,a7ad13533414e8a3ac28f262a51467312488c19d,44,44,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\02_auxiliary_raw\threads_organizer_research_20260514_182434.xlsx,threads_organizer_research_20260514_182434.xlsx,56649,2026-05-14 18:28:42,113ce83c217217a2ecbdc61e1cadea4bcb67ac02,96,96,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\02_auxiliary_raw\threads_organizer_research_20260514_182855.xlsx,threads_organizer_research_20260514_182855.xlsx,41473,2026-05-14 18:32:10,9ed30993efac1bb39e19c040e9b29c6e7102527e,67,67,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\02_auxiliary_raw\threads_organizer_research_20260514_183247.xlsx,threads_organizer_research_20260514_183247.xlsx,36193,2026-05-14 18:35:26,302615128737bce801ec103fcb96dd9fda754abb,50,50,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\02_auxiliary_raw\threads_organizer_research_20260514_183545.xlsx,threads_organizer_research_20260514_183545.xlsx,48007,2026-05-14 18:39:19,00be8ada1653daa715554f8887a69894aac19c18,73,73,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\02_auxiliary_raw\threads_organizer_research_20260514_184309.xlsx,threads_organizer_research_20260514_184309.xlsx,26505,2026-05-14 18:47:19,1c37f30cb14e4d5ad48855a9edeca1e3cde16caa,48,48,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\03_labels_and_audits\threads_strict_profile_quality_audit_20260515_142654.xlsx,threads_strict_profile_quality_audit_20260515_142654.xlsx,14685,2026-05-15 15:10:11,41f490aa471308d70e4d17fd433239ec0b16cff7,32,16,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\03_labels_and_audits\threads_strict_profile_quality_audit_ascii_20260515_142654.xlsx,threads_strict_profile_quality_audit_ascii_20260515_142654.xlsx,15204,2026-05-15 15:10:55,3affe03cddadd83a255c1888fc9f1c5b3866508b,32,16,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\03_labels_and_audits\threads_strict_profile_quality_audit_combined_20260515.xlsx,threads_strict_profile_quality_audit_combined_20260515.xlsx,38340,2026-05-15 15:53:30,6380e8737e423b855e6babe15ed098124a6bb62f,64,32,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\03_labels_and_audits\threads_strict_profile_quality_audit_combined_20260515_v2.xlsx,threads_strict_profile_quality_audit_combined_20260515_v2.xlsx,61512,2026-05-15 16:30:50,a5c396a998c902e79ba70cdbc97d2ea7ee86d213,92,46,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\03_labels_and_audits\threads_strict_profiles_agent_labeled_20260517.xlsx,threads_strict_profiles_agent_labeled_20260517.xlsx,79556,2026-05-17 01:01:07,a5f3e08dc4b8b9a3d9c59ca2d3ddda386d76285f,248,196,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\03_labels_and_audits\threads_strict_profiles_relationship_sale_labeled_20260517.xlsx,threads_strict_profiles_relationship_sale_labeled_20260517.xlsx,136685,2026-05-17 10:29:27,182e9db24d260cf7ab2ebac6afade254d4880b20,248,196,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\03_labels_and_audits\threads_strict_relationship_ml_dataset_20260515.xlsx,threads_strict_relationship_ml_dataset_20260515.xlsx,1928072,2026-05-15 16:30:50,958b5ecafb38d8701a243fd87c343f71264aa587,5133,3643,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\03_labels_and_audits\threads_strict_relationship_ml_dataset_labeled_20260516.xlsx,threads_strict_relationship_ml_dataset_labeled_20260516.xlsx,80348,2026-05-16 20:17:13,ee68cc1c129dce27c74807664aa5322e87c4f5b2,146,100,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\04_marketing_analysis_20260517\threads_marketing_analysis_workbook_20260517.xlsx,threads_marketing_analysis_workbook_20260517.xlsx,94056,2026-05-17 01:34:18,b517736a528008fcfb1952b33624d204fd8d4d7d,233,233,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\discard_review_20260516\codex_scratch\threads_bookclub_strategy_readable_20260516.xlsx,threads_bookclub_strategy_readable_20260516.xlsx,43312,2026-05-16 20:29:57,f25611b28b73d3b9873d460d261395bd285d67cc,98,52,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\discard_review_20260516\codex_scratch\threads_strict_relationship_ml_dataset_labeled_20260516.xlsx,threads_strict_relationship_ml_dataset_labeled_20260516.xlsx,80348,2026-05-16 20:17:13,ee68cc1c129dce27c74807664aa5322e87c4f5b2,146,100,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\organizer_research_runs\discard_review_20260516\threads_bookclub_strategy_readable_20260516.xlsx,threads_bookclub_strategy_readable_20260516.xlsx,50959,2026-05-16 20:33:03,7376d16ce0ad8b6634cd96e428b9135051826aeb,98,52,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\검증결과_20260406_145542.xlsx,검증결과_20260406_145542.xlsx,8682,2026-04-06 15:13:47,5a8d8140a5565d338900ef749e2dcc1e4ad486ca,26,26,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\검증결과_20260406_154943.xlsx,검증결과_20260406_154943.xlsx,5197,2026-04-06 15:50:25,839353c11a657433bbf0b6f9b653141cf204e24c,1,1,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\검증결과_20260406_161429.xlsx,검증결과_20260406_161429.xlsx,9485,2026-04-06 16:34:02,493cba9f471492e502484da47646324c6ac22180,30,30,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\검증결과_20260406_165952.xlsx,검증결과_20260406_165952.xlsx,10142,2026-04-06 17:19:01,573fa2241d324171d84d58abfacdd05ab2666bd2,30,30,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\검증결과_20260407_023457.xlsx,검증결과_20260407_023457.xlsx,4793,2026-04-07 02:35:11,e74700495d8a77324bab47860475e2502fac0a5a,0,0,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\검증결과_20260407_023543.xlsx,검증결과_20260407_023543.xlsx,6019,2026-04-07 02:39:56,50f5924b4d3d8b08340932e465c1956e684afd7f,6,6,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\검증결과_20260407_031543.xlsx,검증결과_20260407_031543.xlsx,6088,2026-04-07 03:20:29,5310f2d6500aa8347529c2d7aca1ebaca5bd1769,7,7,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\실패엑셀\실패목록_0401.xlsx,실패목록_0401.xlsx,7759,2026-04-02 00:11:59,1ff60d0c20e80ef07f0f5371fefa518627b5b04e,13,13,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\0301작업량20.xlsx,0301작업량20.xlsx,13126,2026-03-01 02:43:21,885dbd5524325ceb60a824a8275bac61b71f00b9,20,20,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\0302작업량 25.xlsx,0302작업량 25.xlsx,11922,2026-03-02 02:41:23,9fa889641c2cc38fa813497fe2d3b0ccbc3af4f2,15,15,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\0303작업량.xlsx,0303작업량.xlsx,13615,2026-03-03 02:28:02,249a01e1245c7443db3a318208aa76546f6e98e4,26,26,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\0304작업량.xlsx,0304작업량.xlsx,15152,2026-03-04 10:41:05,0a02bb8ec457c51564048f75fb42290fbda1bc18,32,32,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\0306-1.xlsx,0306-1.xlsx,14960,2026-03-06 01:43:26,20796307a48940c180c80758ab5f34a419a79a8f,34,34,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\0306-2.xlsx,0306-2.xlsx,15316,2026-03-06 01:43:03,0d93093031f2a88e4f13224ad1348fb1e15c6a44,38,38,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\dryrun_5.xlsx,dryrun_5.xlsx,15152,2026-03-04 10:41:05,0a02bb8ec457c51564048f75fb42290fbda1bc18,32,32,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\failed_manual_upload_body_ready_18_0519_not_used_by_auto.xlsx,failed_manual_upload_body_ready_18_0519_not_used_by_auto.xlsx,32173,2026-05-20 00:38:58,b8a9af7a582c5f253a908159e25d60c0d532fd72,36,36,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\retry_failed_all_0519_after_0630_before_collect.xlsx,retry_failed_all_0519_after_0630_before_collect.xlsx,6185,2026-05-19 16:33:00,2bd70741b660af6c367c34067020a8a59ebf5843,5,5,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\retry_failed_partial_after_0600_20260518_interrupted.xlsx,retry_failed_partial_after_0600_20260518_interrupted.xlsx,8732,2026-05-18 09:38:40,f15e03b910d680fa5031cfc8794c29fcfb41db13,17,17,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\retry_missing_only_0425.xlsx,retry_missing_only_0425.xlsx,6685,2026-04-25 12:48:13,3488eaa44338d8fdbc48e364d2d031a29e78fb37,6,6,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\retry_probe_one_row6_0519.xlsx,retry_probe_one_row6_0519.xlsx,5349,2026-05-19 20:16:52,7a67a6c9fffbf3269855572f6cc23627c4f4ddde,1,1,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\retry_remaining_10_20_24_20260518.xlsx,retry_remaining_10_20_24_20260518.xlsx,6415,2026-05-18 19:29:38,1b71d9adcc4f603c07c07572f86bbc9a13ccf342,6,6,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\retry_tmpfiles_0511_213300.xlsx,retry_tmpfiles_0511_213300.xlsx,6312,2026-05-11 21:33:00,bae661e0917ebafea388ec99ec13a3e7758baea2,7,7,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_links_report_0424_2224.xlsx,threads_links_report_0424_2224.xlsx,5435,2026-04-24 22:25:28,335891394fc08658bcc12bb66cc184c7cd8363d3,30,30,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0308_0320.xlsx,threads_live_report_0308_0320.xlsx,10419,2026-03-08 03:28:15,d4d83b7163ad9a7fc3edefd977fa96b176c75e04,25,25,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0309_0145.xlsx,threads_live_report_0309_0145.xlsx,9179,2026-03-09 01:50:49,12d66a7f52e6833e2e92fcb5b22e0175575e3dc2,20,20,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0310_0033.xlsx,threads_live_report_0310_0033.xlsx,12299,2026-03-10 00:38:02,85aff64fd8a2010d33ca1e0c4561cbec217a1f91,19,19,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0312_0315.xlsx,threads_live_report_0312_0315.xlsx,8415,2026-03-12 03:19:49,10cbaac1ff49afdd25e6efcfa2a4f0ea34f5aef4,16,16,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0314_0441.xlsx,threads_live_report_0314_0441.xlsx,11338,2026-03-14 04:50:44,a7da58b3ac6db11ed091a02f904b9e633be1ca96,30,30,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0320_0225.xlsx,threads_live_report_0320_0225.xlsx,11789,2026-03-20 02:34:57,2c4d0fa261d67d5f7d2f742c23ad1bc1ada3ea08,34,34,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0321_0130.xlsx,threads_live_report_0321_0130.xlsx,9243,2026-03-21 01:35:18,793bcf08777358dc5a322332c6600a7ef30d6bc5,20,20,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0322_0416.xlsx,threads_live_report_0322_0416.xlsx,14683,2026-03-22 22:50:17,a11f80141e74a185a8ec11d2c883ff15b7d650df,30,30,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0324_0401.xlsx,threads_live_report_0324_0401.xlsx,9689,2026-03-24 04:07:50,e8f38408ba1035f33936dbda2f60fc3ea3251800,25,25,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0326_1728.xlsx,threads_live_report_0326_1728.xlsx,12332,2026-03-26 17:38:27,cf9c081846f5eb4af07369ff885b3754b275d7f3,40,40,ok,
