scope,file_path,url,post_key
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_capy_bara__/post/DTSjt85k8LD,_capy_bara__/post/DTSjt85k8LD
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_hana.03_/post/DTPp6nDk3df,_hana.03_/post/DTPp6nDk3df
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_jameschen06/post/DU0V_6LEn6I,_jameschen06/post/DU0V_6LEn6I
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_july.note_/post/DUzqbwsk7rO,_july.note_/post/DUzqbwsk7rO
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_lilys_home/post/DUzEguRE2cy,_lilys_home/post/DUzEguRE2cy
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_lin.hh/post/DVKS9Prk-y3,_lin.hh/post/DVKS9Prk-y3
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_lin.hh/post/DVLxMsqj73S,_lin.hh/post/DVLxMsqj73S
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_lin_nhioni/post/DUf__Znk3Uz,_lin_nhioni/post/DUf__Znk3Uz
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_lin_nhioni/post/DUhswOqE-mj,_lin_nhioni/post/DUhswOqE-mj
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_lin_nhioni/post/DVL3kbZkw7B,_lin_nhioni/post/DVL3kbZkw7B
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_ln__07/post/DVKbBnIkroB,_ln__07/post/DVKbBnIkroB
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_lola_made_/post/DUg4zcuEwvy,_lola_made_/post/DUg4zcuEwvy
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_lola_made_/post/DUzgYvrEqZr,_lola_made_/post/DUzgYvrEqZr
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_min.h.ann_88/post/DTzadZPkWY9,_min.h.ann_88/post/DTzadZPkWY9
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_min.h.ann_88/post/DUhNuayDxqr,_min.h.ann_88/post/DUhNuayDxqr
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_omame_chan_/post/DUhSy3KAVDR,_omame_chan_/post/DUhSy3KAVDR
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_paat_oliveira/post/DVJ9h4KlHmO,_paat_oliveira/post/DVJ9h4KlHmO
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVT-SxBisKT,_seheehx_/post/DVT-SxBisKT
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVT43a8guI4,_seheehx_/post/DVT43a8guI4
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVT4eiZjWAr,_seheehx_/post/DVT4eiZjWAr
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVT7UPOk6Qc,_seheehx_/post/DVT7UPOk6Qc
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVT8LQ2iXAF,_seheehx_/post/DVT8LQ2iXAF
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVT92HMkig3,_seheehx_/post/DVT92HMkig3
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVT9zbJAueT,_seheehx_/post/DVT9zbJAueT
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVTzwFOlQtQ,_seheehx_/post/DVTzwFOlQtQ
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVWY7sVkzXI,_seheehx_/post/DVWY7sVkzXI
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVWYg4qDYvU,_seheehx_/post/DVWYg4qDYvU
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVWZWm6CeHE,_seheehx_/post/DVWZWm6CeHE
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVWdNJFlW4v,_seheehx_/post/DVWdNJFlW4v
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVWeETwD_wz,_seheehx_/post/DVWeETwD_wz
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVWgNHPiYiC,_seheehx_/post/DVWgNHPiYiC
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVWiXmVCfqV,_seheehx_/post/DVWiXmVCfqV
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVZBolSj5HH,_seheehx_/post/DVZBolSj5HH
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVZD4-EFLWw,_seheehx_/post/DVZD4-EFLWw
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVZE0F9E1oZ,_seheehx_/post/DVZE0F9E1oZ
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVZES74k5wO,_seheehx_/post/DVZES74k5wO
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVZGOPEk7MB,_seheehx_/post/DVZGOPEk7MB
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVZH7YoksOh,_seheehx_/post/DVZH7YoksOh
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVZKZJtkYWl,_seheehx_/post/DVZKZJtkYWl
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVcdqoak7D9,_seheehx_/post/DVcdqoak7D9
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVcemQWiftN,_seheehx_/post/DVcemQWiftN
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVcfEgqkwSZ,_seheehx_/post/DVcfEgqkwSZ
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVcfmGdj2aq,_seheehx_/post/DVcfmGdj2aq
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVcgmnlkZ0B,_seheehx_/post/DVcgmnlkZ0B
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVch-VfjMFl,_seheehx_/post/DVch-VfjMFl
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVchDBCjiav,_seheehx_/post/DVchDBCjiav
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVchguWjEwM,_seheehx_/post/DVchguWjEwM
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVcj12tDZyl,_seheehx_/post/DVcj12tDZyl
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVclJjGFO0D,_seheehx_/post/DVclJjGFO0D
